
Á¶°Çº°ºÐ¼®
[°Ë»öÁ¶°Ç]
,ºÐ·ù: Áö»ó
,¿ä¼Ò : °­¼ö·®
,°Ë»ö±¸ºÐ : ÀÏ
,Áö¿ª/ÁöÁ¡¸í : ¼­±ÍÆ÷
,±â°£ : 2011 ~ 2022³â 01 ~ 12¿ù 01 ~ 31ÀÏ


	
	
	ÁöÁ¡¹øÈ£,ÁöÁ¡¸í,ÀÏ½Ã,°­¼ö·®(mm),1½Ã°£ÃÖ´Ù°­¼ö·®(mm),1½Ã°£ÃÖ´Ù°­¼ö·®½Ã°¢,
	189,¼­±ÍÆ÷,2011-01-01,1.6,,
	189,¼­±ÍÆ÷,2011-01-02,,,
	189,¼­±ÍÆ÷,2011-01-03,,,
	189,¼­±ÍÆ÷,2011-01-04,0.0,,
	189,¼­±ÍÆ÷,2011-01-05,,,
	189,¼­±ÍÆ÷,2011-01-06,0.2,,
	189,¼­±ÍÆ÷,2011-01-07,,,
	189,¼­±ÍÆ÷,2011-01-08,,,
	189,¼­±ÍÆ÷,2011-01-09,0.0,,
	189,¼­±ÍÆ÷,2011-01-10,,,
	189,¼­±ÍÆ÷,2011-01-11,,,
	189,¼­±ÍÆ÷,2011-01-12,0.0,,
	189,¼­±ÍÆ÷,2011-01-13,,,
	189,¼­±ÍÆ÷,2011-01-14,,,
	189,¼­±ÍÆ÷,2011-01-15,1.3,,
	189,¼­±ÍÆ÷,2011-01-16,1.0,,
	189,¼­±ÍÆ÷,2011-01-17,,,
	189,¼­±ÍÆ÷,2011-01-18,,,
	189,¼­±ÍÆ÷,2011-01-19,,,
	189,¼­±ÍÆ÷,2011-01-20,,,
	189,¼­±ÍÆ÷,2011-01-21,,,
	189,¼­±ÍÆ÷,2011-01-22,,,
	189,¼­±ÍÆ÷,2011-01-23,0.0,,
	189,¼­±ÍÆ÷,2011-01-24,0.0,,
	189,¼­±ÍÆ÷,2011-01-25,,,
	189,¼­±ÍÆ÷,2011-01-26,,,
	189,¼­±ÍÆ÷,2011-01-27,,,
	189,¼­±ÍÆ÷,2011-01-28,0.0,,
	189,¼­±ÍÆ÷,2011-01-29,0.0,,
	189,¼­±ÍÆ÷,2011-01-30,0.9,,
	189,¼­±ÍÆ÷,2011-01-31,0.2,,
	189,¼­±ÍÆ÷,2011-02-01,,,
	189,¼­±ÍÆ÷,2011-02-02,,,
	189,¼­±ÍÆ÷,2011-02-03,,,
	189,¼­±ÍÆ÷,2011-02-04,,,
	189,¼­±ÍÆ÷,2011-02-05,,,
	189,¼­±ÍÆ÷,2011-02-06,,,
	189,¼­±ÍÆ÷,2011-02-07,,,
	189,¼­±ÍÆ÷,2011-02-08,6.0,,
	189,¼­±ÍÆ÷,2011-02-09,,,
	189,¼­±ÍÆ÷,2011-02-10,2.5,,
	189,¼­±ÍÆ÷,2011-02-11,,,
	189,¼­±ÍÆ÷,2011-02-12,0.6,,
	189,¼­±ÍÆ÷,2011-02-13,0.0,,
	189,¼­±ÍÆ÷,2011-02-14,0.0,,
	189,¼­±ÍÆ÷,2011-02-15,,,
	189,¼­±ÍÆ÷,2011-02-16,11.0,,
	189,¼­±ÍÆ÷,2011-02-17,5.5,,
